,0
2007-04,0.04141917179392804
2007-05,0.03662577854540656
2007-06,-0.014858589578142544
2007-07,-0.033931599191109454
2007-08,0.012575266666373543
2007-09,0.0354005998007328
2007-10,0.019660846220600332
2007-11,-0.04472630204267932
2007-12,-0.006055454490117803
2008-01,-0.060829214885392696
2008-02,-0.02995117154601621
2008-03,-0.005860390898083145
2008-04,0.04726528151354334
2008-05,0.02103750976724643
2008-06,-0.08229259340875096
2008-07,-0.00787025854180734
2008-08,0.01615044266328757
2008-09,-0.0930286966842363
2008-10,-0.17092678971472766
2008-11,-0.07800155775858636
2008-12,0.018419928889769184
2009-01,-0.07845252831773333
2009-02,-0.09665584330664806
2009-03,0.0871040267989279
2009-04,0.1010359210697076
2009-05,0.05219429441933738
2009-06,0.004070417931054679
2009-07,0.07706429962915019
2009-08,0.03339399102718297
2009-09,0.04192634190635884
2009-10,-0.02267502883290925
2009-11,0.056055299750893725
2009-12,0.02947639338483308
2010-01,-0.03701683506130006
2010-02,0.03368757485937696
2010-03,0.06263706831366837
2010-04,0.019960577659630996
2010-05,-0.07825479307005331
2010-06,-0.057852642344418594
2010-07,0.07138307172470236
2010-08,-0.048408008877951464
2010-09,0.09666071465220726
2010-10,0.0401851368863474
2010-11,0.006349258287583505
2010-12,0.06820218725097686
2011-01,0.02020165899574372
2011-02,0.035194921768208313
2011-03,0.005459856886491961
2011-04,0.02998780501090739
2011-05,-0.011773875531673311
2011-06,-0.01648500475415561
2011-07,-0.023360305961016993
2011-08,-0.05914155233758239
2011-09,-0.07472294394209081
2011-10,0.11374699623828223
2011-11,-0.0021510188711070894
2011-12,0.006259388825695292
2012-01,0.04946515874413103
2012-02,0.04348286953726294
2012-03,0.0309658791648955
2012-04,-0.008083956752681127
2012-05,-0.06097840764181523
2012-06,0.0383502423167956
2012-07,0.007325908240927405
2012-08,0.02469503395143248
2012-09,0.027907247758304093
2012-10,-0.017591853211285487
2012-11,0.009092418677585003
2012-12,0.011447035012513693
2013-01,0.05666963086930941
2013-02,0.013526070802712396
2013-03,0.03972808100821078
2013-04,0.015305411123088631
2013-05,0.029177223731600234
2013-06,-0.012247131067642518
2013-07,0.05614749516406651
2013-08,-0.02713034237788227
2013-09,0.03754037061807676
2013-10,0.04184688084372844
2013-11,0.031119871217592982
2013-12,0.026790466274889506
2014-01,-0.033709859122024975
2014-02,0.04691901992724913
2014-03,0.0058469046275549785
2014-04,1.3256679534440988e-05
2014-05,0.020319115407466008
2014-06,0.02433722135019742
2014-07,-0.020199195487110855
2014-08,0.04314872507007717
2014-09,-0.019054731013499516
2014-10,0.024423371964763553
2014-11,0.026269275786270252
2014-12,-0.000788681861530295
2015-01,-0.03118084547266371
2015-02,0.0613345942430803
2015-03,-0.011942222324666331
2015-04,0.005898301975832677
2015-05,0.014047281195809079
2015-06,-0.015897570299493815
2015-07,0.016173438462320618
2015-08,-0.06035096771048075
2015-09,-0.031108995885924213
2015-10,0.07717100397441819
2015-11,0.005782712645829001
2015-12,-0.021717231179941843
2016-01,-0.05776070500227989
2016-02,0.0007244817646109977
2016-03,0.0678301760071892
2016-04,0.0076553600707704415
2016-05,0.016654230612888316
2016-06,-0.0009587901572187642
2016-07,0.03976901201517815
2016-08,0.005428142701732223
2016-09,0.0020473521522188804
2016-10,-0.019607692760797477
2016-11,0.0473181704553054
2016-12,0.018371194680581317
2017-01,0.020343104155019127
2017-02,0.03730905784459638
2017-03,0.001493975020853889
2017-04,0.01162843934323223
2017-05,0.011149322450860151
2017-06,0.008986888341922454
2017-07,0.019736896151882347
2017-08,0.002452367407533737
2017-09,0.02457174874997717
2017-10,0.02283475061744857
2017-11,0.03178860999846668
2017-12,0.011384673534775402
2018-01,0.05693234634614239
2018-02,-0.035455133333705355
2018-03,-0.022238391296124156
2018-04,0.0035000306228875075
2018-05,0.027518346959164303
2018-06,0.005643583144196612
2018-07,0.03406464263091314
2018-08,0.036951087444854466
2018-09,0.0021078723978691276
2018-10,-0.07429176403487776
2018-11,0.019002933177395497
2018-12,-0.09291077861584789
